SleeperId,Overall Rank,Name,Position,Team,Bye,Position Rank,Tier,OverallTier
13312,1149,Josh Kattus,TE,,,127,26,96
13290,1150,Jalen Moss,WR,,,260,52,96
13387,1151,Player 13387,UNK,,,0,1,96
13291,1152,Kejon Owens,RB,,,187,38,96
6301,1153,Player 6301,UNK,,,0,1,97
12619,1154,Player 12619,UNK,,,0,1,97
12630,1155,Player 12630,UNK,,,0,1,97
7678,1156,Player 7678,UNK,,,0,1,97
8476,1157,Player 8476,UNK,,,0,1,97
6025,1158,Player 6025,UNK,,,0,1,97
12631,1159,Player 12631,UNK,,,0,1,97
6802,1160,Player 6802,UNK,,,0,1,97
4071,1161,Player 4071,UNK,,,0,1,97
12653,1162,Player 12653,UNK,,,0,1,97
7565,1163,Terrace Marshall,WR,,,261,53,97
11510,1164,Hunter Luepke,FB,,,0,1,97
972,1165,Player 972,UNK,,,0,1,98
4718,1166,Dare Ogunbowale,RB,,,188,38,98
13361,1167,Player 13361,UNK,,,0,1,98
10935,1168,Player 10935,UNK,,,0,1,98
1379,1169,Kyle Juszczyk,FB,,,0,1,98
95,1170,Player 95,UNK,,,0,1,98
10947,1171,Player 10947,UNK,,,0,1,98
13374,1172,Player 13374,UNK,,,0,1,98
12636,1173,Player 12636,UNK,,,0,1,98
13324,1174,Matthew Hibner,TE,,,128,26,98
13369,1175,Player 13369,UNK,,,0,1,98
10936,1176,Player 10936,UNK,,,0,1,98
10929,1177,Player 10929,UNK,,,0,1,99
8204,1178,Bo Melton,WR,,,262,53,99
6977,1179,Player 6977,UNK,,,0,1,99
8936,1180,Player 8936,UNK,,,0,1,99
7537,1181,Jaret Patterson,RB,,,189,38,99
8857,1182,Player 8857,UNK,,,0,1,99
13407,1183,Carson Towt,TE,,,129,26,99
8294,1184,Player 8294,UNK,,,0,1,99
11720,1185,Player 11720,UNK,,,0,1,99
6931,1186,DeeJay Dallas,RB,,,190,38,99
12605,1187,Player 12605,UNK,,,0,1,99
8860,1188,Player 8860,UNK,,,0,1,99
13373,1189,Player 13373,UNK,,,0,1,100
8223,1190,Velus Jones,WR,,,263,53,100
10992,1191,Player 10992,UNK,,,0,1,100
8583,1192,Stone Smartt,TE,,,130,26,100
5061,1193,Player 5061,UNK,,,0,1,100
6218,1194,Player 6218,UNK,,,0,1,100
843,1195,Player 843,UNK,,,0,1,100
5946,1196,Player 5946,UNK,,,0,1,100
11305,1197,Player 11305,UNK,,,0,1,100
13000,1198,Player 13000,UNK,,,0,1,100
12611,1199,Player 12611,UNK,,,0,1,100
6416,1200,Player 6416,UNK,,,0,1,100
8278,1201,Player 8278,UNK,,,0,1,101
11700,1202,Player 11700,UNK,,,0,1,101
2359,1203,Ameer Abdullah,RB,,,191,39,101
10885,1204,Player 10885,UNK,,,0,1,101
6860,1205,Player 6860,UNK,,,0,1,101
893,1206,Player 893,UNK,,,0,1,101
12565,1207,Player 12565,UNK,,,0,1,101
13399,1208,Player 13399,UNK,,,0,1,101
13362,1209,Player 13362,UNK,,,0,1,101
8752,1210,Player 8752,UNK,,,0,1,101
7637,1211,Player 7637,UNK,,,0,1,101
10944,1212,Player 10944,UNK,,,0,1,101
6868,1213,Player 6868,UNK,,,0,1,102
12561,1214,Player 12561,UNK,,,0,1,102
11726,1215,Player 11726,UNK,,,0,1,102
8195,1216,Ronnie Rivers,RB,,,192,39,102
8374,1217,Player 8374,UNK,,,0,1,102
5865,1218,Player 5865,UNK,,,0,1,102
7633,1219,Player 7633,UNK,,,0,1,102
908,1220,Player 908,UNK,,,0,1,102
13381,1221,Player 13381,UNK,,,0,1,102
12666,1222,Player 12666,UNK,,,0,1,102
8365,1223,Player 8365,UNK,,,0,1,102
3160,1224,Player 3160,UNK,,,0,1,102
8879,1225,Player 8879,UNK,,,0,1,103
11847,1226,Player 11847,UNK,,,0,1,103
12626,1227,Player 12626,UNK,,,0,1,103
11030,1228,Player 11030,UNK,,,0,1,103
4234,1229,Noah Brown,WR,,,264,53,103
8895,1230,Player 8895,UNK,,,0,1,103
10911,1231,Player 10911,UNK,,,0,1,103
11712,1232,Player 11712,UNK,,,0,1,103
13358,1233,Player 13358,UNK,,,0,1,103
13366,1234,Player 13366,UNK,,,0,1,103
11644,1235,Cody Schrader,RB,,,193,39,103
11679,1236,Player 11679,UNK,,,0,1,103
12552,1237,Player 12552,UNK,,,0,1,104
5185,1238,Allen Lazard,WR,,,265,53,104
8920,1239,Player 8920,UNK,,,0,1,104
12557,1240,Player 12557,UNK,,,0,1,104
6001,1241,Drew Sample,TE,,,131,27,104
13359,1242,Player 13359,UNK,,,0,1,104
13386,1243,Player 13386,UNK,,,0,1,104
10903,1244,Player 10903,UNK,,,0,1,104
1947,1245,Player 1947,UNK,,,0,1,104
7133,1246,Player 7133,UNK,,,0,1,104
8376,1247,Player 8376,UNK,,,0,1,104
12647,1248,Player 12647,UNK,,,0,1,104
8880,1249,Player 8880,UNK,,,0,1,105
13378,1250,Player 13378,UNK,,,0,1,105
8902,1251,Player 8902,UNK,,,0,1,105
13382,1252,Player 13382,UNK,,,0,1,105
11691,1253,Player 11691,UNK,,,0,1,105
8388,1254,Player 8388,UNK,,,0,1,105
8934,1255,Clint Ratkovich,FB,,,0,1,105
13367,1256,Player 13367,UNK,,,0,1,105
11677,1257,Player 11677,UNK,,,0,1,105
6333,1258,Player 6333,UNK,,,0,1,105
13326,1259,DT Sheffield,WR,,,266,54,105
13398,1260,Player 13398,UNK,,,0,1,105
7651,1261,Player 7651,UNK,,,0,1,106
4063,1262,Player 4063,UNK,,,0,1,106
7342,1263,Player 7342,UNK,,,0,1,106
12594,1264,Player 12594,UNK,,,0,1,106
8270,1265,Player 8270,UNK,,,0,1,106
13393,1266,Player 13393,UNK,,,0,1,106
10974,1267,Player 10974,UNK,,,0,1,106
8618,1268,Player 8618,UNK,,,0,1,106
10901,1269,Player 10901,UNK,,,0,1,106
11807,1270,Player 11807,UNK,,,0,1,106
13370,1271,Player 13370,UNK,,,0,1,106
6872,1272,Player 6872,UNK,,,0,1,106
8325,1273,Player 8325,UNK,,,0,1,107
11710,1274,Player 11710,UNK,,,0,1,107
13383,1275,Player 13383,UNK,,,0,1,107
8286,1276,Player 8286,UNK,,,0,1,107
13357,1277,Lance Mason,TE,,,132,27,107
12593,1278,Player 12593,UNK,,,0,1,107
4259,1279,Player 4259,UNK,,,0,1,107
6836,1280,Player 6836,UNK,,,0,1,107
8104,1281,Player 8104,UNK,,,0,1,107
10897,1282,Player 10897,UNK,,,0,1,107
13396,1283,Player 13396,UNK,,,0,1,107
5348,1284,Player 5348,UNK,,,0,1,107
3217,1285,Player 3217,UNK,,,0,1,108
13334,1286,C.J. Charleston,WR,,,267,54,108
13355,1287,DJ Rogers,TE,,,133,27,108
2330,1288,Player 2330,UNK,,,0,1,108
8666,1289,Player 8666,UNK,,,0,1,108
8487,1290,Player 8487,UNK,,,0,1,108
12610,1291,Player 12610,UNK,,,0,1,108
8373,1292,Player 8373,UNK,,,0,1,108
12579,1293,Player 12579,UNK,,,0,1,108
12583,1294,Player 12583,UNK,,,0,1,108
13344,1295,Preston Fox,WR,,,268,54,108
10889,1296,Player 10889,UNK,,,0,1,108
13352,1297,Lincoln Pare,RB,,,194,39,109
998,1298,Player 998,UNK,,,0,1,109
12580,1299,Player 12580,UNK,,,0,1,109
8384,1300,Player 8384,UNK,,,0,1,109
12601,1301,Player 12601,UNK,,,0,1,109
961,1302,Player 961,UNK,,,0,1,109
8400,1303,Player 8400,UNK,,,0,1,109
13321,1304,Dan Villari,TE,,,134,27,109
12621,1305,Player 12621,UNK,,,0,1,109
4969,1306,Player 4969,UNK,,,0,1,109
986,1307,Player 986,UNK,,,0,1,109
953,1308,Player 953,UNK,,,0,1,109
11436,1309,Player 11436,UNK,,,0,1,110
8929,1310,Player 8929,UNK,,,0,1,110
5378,1311,Player 5378,UNK,,,0,1,110
4032,1312,Player 4032,UNK,,,0,1,110
13280,1313,Chamon Metayer,TE,,,135,27,110
13343,1314,Vinny Anthony,WR,,,269,54,110
11740,1315,Player 11740,UNK,,,0,1,110
967,1316,Player 967,UNK,,,0,1,110
11846,1317,Player 11846,UNK,,,0,1,110
12622,1318,Player 12622,UNK,,,0,1,110
5466,1319,Player 5466,UNK,,,0,1,110
13117,1320,Qualan Jones,RB,,,195,39,110
969,1321,Player 969,UNK,,,0,1,111
11762,1322,Anthony Gould,WR,,,270,54,111
13036,1323,Player 13036,UNK,,,0,1,111
922,1324,Player 922,UNK,,,0,1,111
11827,1325,Player 11827,UNK,,,0,1,111
11658,1326,Player 11658,UNK,,,0,1,111
13267,1327,Player 13267,UNK,,,0,1,111
6120,1328,Player 6120,UNK,,,0,1,111
10234,1329,Derius Davis,WR,,,271,55,111
8914,1330,Player 8914,UNK,,,0,1,111
871,1331,Player 871,UNK,,,0,1,111
8494,1332,Player 8494,UNK,,,0,1,111
7815,1333,Player 7815,UNK,,,0,1,112
8901,1334,Player 8901,UNK,,,0,1,112
8919,1335,Player 8919,UNK,,,0,1,112
12645,1336,Player 12645,UNK,,,0,1,112
13205,1337,Luke Deal,TE,,,136,28,112
13161,1338,Zakhari Franklin,WR,,,272,55,112
12673,1339,Player 12673,UNK,,,0,1,112
7711,1340,Player 7711,UNK,,,0,1,112
894,1341,Player 894,UNK,,,0,1,112
917,1342,Player 917,UNK,,,0,1,112
997,1343,Player 997,UNK,,,0,1,112
8850,1344,Player 8850,UNK,,,0,1,112
8399,1345,Player 8399,UNK,,,0,1,113
6003,1346,Player 6003,UNK,,,0,1,113
8821,1347,Player 8821,UNK,,,0,1,113
8910,1348,Player 8910,UNK,,,0,1,113
8899,1349,Player 8899,UNK,,,0,1,113
8889,1350,Player 8889,UNK,,,0,1,113
8382,1351,Player 8382,UNK,,,0,1,113
8397,1352,Player 8397,UNK,,,0,1,113
13158,1353,Sam Pitz,TE,,,137,28,113
11306,1354,Xavier Gipson,WR,,,273,55,113
13160,1355,Reggie Brown,TE,,,138,28,113
12554,1356,Player 12554,UNK,,,0,1,113
8911,1357,Player 8911,UNK,,,0,1,114
10878,1358,Player 10878,UNK,,,0,1,114
6781,1359,Player 6781,UNK,,,0,1,114
4170,1360,Player 4170,UNK,,,0,1,114
8898,1361,Player 8898,UNK,,,0,1,114
12564,1362,Player 12564,UNK,,,0,1,114
13262,1363,Player 13262,UNK,,,0,1,114
13178,1364,Player 13178,UNK,,,0,1,114
8557,1365,Player 8557,UNK,,,0,1,114
12684,1366,Player 12684,UNK,,,0,1,114
8906,1367,Player 8906,UNK,,,0,1,114
11257,1368,Shedrick Jackson,WR,,,274,55,114
13222,1369,Montana Lemonious-Craig,WR,,,275,55,115
12623,1370,Player 12623,UNK,,,0,1,115
5067,1371,Player 5067,UNK,,,0,1,115
7391,1372,Player 7391,UNK,,,0,1,115
8875,1373,Player 8875,UNK,,,0,1,115
8877,1374,Player 8877,UNK,,,0,1,115
13152,1375,Justin Lockhart,WR,,,276,56,115
13136,1376,Redd Douglas,WR,,,277,56,115
13197,1377,Player 13197,UNK,,,0,1,115
8334,1378,Player 8334,UNK,,,0,1,115
8381,1379,Player 8381,UNK,,,0,1,115
8894,1380,Player 8894,UNK,,,0,1,115
13138,1381,Player 13138,UNK,,,0,1,116
8776,1382,Player 8776,UNK,,,0,1,116
8746,1383,Player 8746,UNK,,,0,1,116
8874,1384,Player 8874,UNK,,,0,1,116
8896,1385,Player 8896,UNK,,,0,1,116
8909,1386,Player 8909,UNK,,,0,1,116
8870,1387,Player 8870,UNK,,,0,1,116
125,1388,Player 125,UNK,,,0,1,116
8542,1389,Player 8542,UNK,,,0,1,116
10926,1390,Player 10926,UNK,,,0,1,116
13182,1391,Player 13182,UNK,,,0,1,116
8739,1392,Player 8739,UNK,,,0,1,116
7757,1393,Ben Skowronek,WR,,,278,56,117
13113,1394,Dante Wright,WR,,,279,56,117
13085,1395,Kole Taylor,TE,,,139,28,117
11744,1396,Player 11744,UNK,,,0,1,117
8872,1397,Player 8872,UNK,,,0,1,117
8886,1398,Player 8886,UNK,,,0,1,117
8492,1399,Player 8492,UNK,,,0,1,117
7695,1400,Player 7695,UNK,,,0,1,117
8710,1401,Player 8710,UNK,,,0,1,117
8887,1402,Player 8887,UNK,,,0,1,117
8540,1403,Player 8540,UNK,,,0,1,117
8733,1404,Player 8733,UNK,,,0,1,117
13168,1405,Player 13168,UNK,,,0,1,118
8495,1406,Player 8495,UNK,,,0,1,118
3369,1407,Player 3369,UNK,,,0,1,118
